225	227	102
88	123	150
46	221	104
44	92	74
100	182	220
97	128	220
27	102	186
253	36	85
138	122	139
38	123	157
111	167	197
115	37	26
200	39	12
233	94	31
141	72	73
66	138	109
99	40	81
122	207	243
195	215	34
238	135	214
94	139	223
40	175	177
112	95	246
192	36	105
161	123	111
60	204	152
120	152	63
63	231	227
211	9	216
107	170	142
222	133	191
131	37	1
208	211	107
81	217	215
13	184	27
11	83	118
96	27	0
164	39	77
101	254	68
121	101	90
22	185	98
212	110	42
127	36	44
142	144	164
254	238	194
189	202	115
79	98	19
194	138	49
6	79	54
164	14	178
87	124	96
48	156	23
121	9	39
13	114	14
160	200	235
50	128	61
119	130	249
3	154	13
48	101	20
172	54	245
109	152	246
40	207	238
45	110	209
30	144	4
16	43	197
82	154	88
200	108	138
176	97	171
161	45	157
208	139	13
123	102	10
254	155	102
126	93	97
33	64	172
233	167	136
225	3	169
54	195	191
198	59	237
70	1	89
122	52	140
157	112	93
10	81	107
150	103	26
178	11	60
143	74	219
167	10	12
215	237	25
223	182	30
242	163	148
43	63	28
102	161	169
134	190	28
28	23	108
53	237	157
157	103	246
47	143	205
65	84	45
41	11	189
252	239	239
254	29	91
50	254	98
170	173	70
151	205	127
39	63	165
39	43	134
8	205	198
234	62	109
114	123	182
189	249	245
246	46	118
141	126	186
1	231	183
3	194	190
78	245	50
132	142	87
238	195	147
113	123	20
251	186	157
58	239	135
214	101	1
137	147	172
62	153	95
116	113	75
69	241	27
182	254	244
58	62	104
190	52	119
202	53	173
209	71	127
22	102	154
4	1	34
245	207	57
147	104	155
121	172	164
31	134	80
126	188	22
202	170	104
157	27	144
119	157	177
16	242	127
54	53	78
95	9	159
148	125	131
106	173	20
68	217	238
132	141	19
236	172	97
70	141	40
230	150	72
0	193	254
240	1	51
23	150	146
26	120	222
71	160	223
152	5	215
217	138	182
141	8	46
212	101	110
114	49	163
103	221	113
40	252	244
156	182	88
88	237	44
23	11	249
17	226	5
183	210	171
171	183	31
84	177	36
246	94	172
176	136	88
238	194	94
132	67	102
48	17	198
183	111	199
110	90	182
219	190	157
117	190	221
163	101	157
97	164	254
4	60	25
163	219	190
241	9	159
212	182	104
254	157	122
18	211	8
14	57	107
77	214	75
133	14	229
172	110	81
199	111	229
226	110	138
18	87	118
10	30	123
144	250	94
54	154	45
8	132	80
86	162	220
15	225	70
78	70	140
190	112	150
203	73	192
165	70	149
12	189	214
8	79	80
19	15	211
36	225	124
107	242	108
105	91	167
188	59	230
48	70	173
125	42	237
156	41	59
126	137	60
242	14	89
85	146	108
239	57	231
192	157	164
152	75	52
216	23	139
226	148	61
94	129	51
90	9	27
191	20	236
236	85	0
77	249	105
101	139	128
119	194	115
111	38	44
62	238	45
138	158	152
29	7	121
231	188	178
241	179	208
146	5	39
16	208	68
240	106	173
63	188	254
59	153	26
245	159	92
48	213	205
154	110	17
44	126	118
100	166	161
54	232	246
223	215	245
215	14	222
157	212	92
64	241	78
247	169	95
231	17	164
23	106	115
64	214	156
239	103	136
2	252	178
175	248	113
228	32	206
192	179	93
183	185	163
181	133	212
31	109	52
237	191	94
14	154	17
245	40	138
151	201	160
215	39	1
160	237	204
56	190	71
167	0	201
112	28	195
73	162	173
162	110	182
173	229	42
120	155	157
69	32	203
126	92	61
97	69	100
121	50	189
62	116	110
1	135	85
90	184	115
228	73	242
242	172	125
142	218	32
44	111	32
183	42	96
69	239	45
13	133	23
174	129	245
90	181	106
30	184	170
170	37	80
107	0	137
31	147	11
9	69	187
136	225	235
250	129	18
51	178	228
166	212	221
106	101	219
212	125	89
100	82	180
215	57	25
139	168	54
90	55	204
113	64	202
65	132	170
124	209	208
36	117	170
55	177	117
230	133	199
159	202	213
49	202	175
46	43	58
231	254	44
192	15	121
72	101	71
84	3	228
227	91	165
217	207	233
252	248	237
160	101	124
57	189	159
205	18	230
215	129	192
189	137	7
113	49	210
159	98	88
177	250	39
179	109	53
9	169	69
35	145	138
215	119	73
188	141	214
117	98	115
235	136	117
130	55	111
98	99	222
169	21	2
150	112	210
52	147	154
117	210	188
72	71	84
77	104	97
226	205	118
80	127	137
169	184	105
181	189	2
92	244	108
50	223	96
57	200	212
250	246	245
253	42	240
88	15	5
251	100	29
54	44	179
238	176	34
180	190	183
244	163	146
164	254	87
19	63	151
6	57	203
213	49	188
170	20	209
116	17	198
36	48	69
183	203	169
238	59	129
100	41	109
50	40	109
191	76	194
9	112	222
124	84	146
115	119	223
101	176	163
190	153	103
164	47	27
53	88	75
138	171	12
204	104	223
164	147	106
82	49	117
230	81	85
173	198	125
19	135	137
108	30	220
60	83	247
185	75	79
107	183	36
4	226	158
111	97	70
107	155	196
188	75	21
11	191	212
37	242	67
128	25	210
198	165	149
176	57	13
130	230	96
208	31	171
132	112	248
94	158	223
163	245	33
217	251	173
220	1	149
7	23	11
225	20	21
231	29	96
236	198	213
20	73	207
76	99	42
209	76	42
104	60	138
72	239	161
182	83	34
63	142	104
203	75	108
33	140	111
129	34	40
73	4	101
150	204	47
20	23	43
162	182	158
56	96	147
89	74	239
86	185	77
179	113	216
10	188	59
116	176	149
135	240	78
143	64	25
47	63	161
73	37	142
200	211	62
198	184	35
210	147	84
49	173	172
145	64	179
90	203	207
173	123	58
220	180	11
140	79	108
94	244	108
67	153	114
199	243	185
133	236	1
192	115	87
6	68	253
29	158	140
119	146	36
17	117	244
151	174	144
232	1	149
74	2	202
43	195	67
8	161	208
170	24	1
232	110	182
192	155	119
134	226	117
29	242	150
193	205	156
48	34	143
165	17	189
213	224	172
191	41	54
149	213	107
194	182	190
137	177	131
50	75	81
247	36	237
198	159	244
234	129	206
254	235	206
89	24	172
235	233	147
209	147	237
212	81	73
211	212	57
152	220	208
221	16	114
222	155	0
60	109	93
243	171	124
239	94	210
221	48	54
180	13	161
22	13	233
212	1	203
45	114	17
48	130	77
62	73	15
15	221	98
144	163	158
88	104	92
164	115	155
35	206	203
76	223	98
105	49	64
0	199	106
180	95	70
57	91	69
72	137	243
231	155	136
200	124	175
46	137	147
193	114	204
170	246	186
205	203	216
35	116	9
24	152	112
68	241	248
127	61	208
29	118	148
238	63	192
104	230	58
106	60	13
230	168	4
114	65	0
168	30	44
227	193	231
49	175	15
224	73	55
236	223	103
54	56	13
158	11	238
221	165	218
133	238	235
89	254	141
188	238	210
179	143	211
36	51	99
254	250	193
221	146	13
79	241	128
39	186	11
146	96	181
20	31	37
252	51	208
135	141	178
216	116	210
131	217	43
244	147	142
199	150	135
6	199	89
124	196	36
123	33	201
32	164	222
176	218	205
183	200	118
210	72	207
18	196	140
157	198	161
38	161	147
84	94	120
121	94	155
79	7	128
181	10	57
5	117	68
231	44	138
104	238	58
115	20	211
107	28	211
16	208	128
49	242	188
50	143	180
225	136	60
167	205	16
54	43	172
5	15	202
152	227	59
1	196	117
173	10	11
111	132	180
59	81	207
72	124	53
70	129	213
56	178	6
170	103	151
0	128	96
80	52	0
108	92	140
115	141	64
254	86	169
129	172	227
22	218	100
128	233	181
221	25	176
90	180	74
162	253	153
65	30	23
70	185	204
229	96	113
237	35	246
188	49	46
40	146	220
213	86	152
82	37	130
57	156	16
127	185	81
27	69	168
5	74	6
193	121	162
156	115	239
186	127	242
80	120	196
131	75	29
138	76	90
91	222	122
36	227	87
6	238	42
138	180	174
239	29	51
193	249	81
93	141	13
248	186	15
26	251	92
230	193	35
249	133	47
94	24	254
72	123	173
88	198	65
61	107	180
203	5	26
34	102	33
19	154	90
246	83	27
212	95	149
188	144	47
222	82	232
198	202	145
223	69	143
16	220	202
103	177	40
5	173	141
180	231	19
116	63	237
59	138	212
218	101	74
105	71	35
98	163	124
158	163	217
107	184	8
1	162	20
116	146	19
38	155	108
114	159	148
49	218	186
132	49	226
144	154	135
69	46	59
241	107	226
243	9	232
81	49	82
32	199	71
114	153	191
132	179	187
190	116	47
180	124	106
67	65	197
180	92	237
171	128	183
79	103	182
123	39	181
112	135	72
168	183	43
77	141	142
139	218	29
227	116	62
250	105	53
164	169	156
142	35	0
115	214	231
180	94	32
210	213	41
187	149	202
93	92	39
17	118	237
44	3	35
137	76	222
54	244	29
155	191	209
128	119	251
248	193	161
76	104	204
58	158	253
20	157	223
82	156	254
37	44	173
143	54	131
83	156	9
101	198	193
149	254	55
181	250	134
56	47	204
50	81	61
145	34	175
138	67	200
31	81	152
153	165	38
124	149	52
82	227	209
193	68	139
108	39	92
218	237	182
147	74	245
101	134	35
211	201	221
104	217	211
145	25	99
135	41	140
213	67	229
13	156	99
219	42	138
57	1	92
38	62	153
202	43	131
205	237	232
9	234	217
66	144	105
164	180	19
236	70	72
152	92	205
48	171	143
126	188	254
84	166	106
39	44	159
242	129	210
107	237	112
113	206	207
23	108	158
28	185	236
43	38	151
128	117	48
244	192	190
111	138	145
150	64	38
53	96	3
195	158	143
251	177	66
118	36	145
39	191	37
66	67	247
107	186	183
149	239	234
106	50	114
138	41	76
181	140	170
36	205	159
252	168	199
189	37	123
166	75	109
72	66	173
89	122	153
162	36	129
27	187	169
88	149	165
178	0	227
208	232	244
232	15	60
128	243	156
253	206	194
170	227	103
228	84	225
166	199	89
0	15	173
139	131	84
125	21	24
9	178	73
70	137	186
149	42	184
160	124	50
169	94	115
209	243	230
79	12	242
228	231	60
148	33	39
230	140	189
128	254	53
212	58	231
57	98	109
80	108	64
6	78	218
146	57	44
83	40	26
248	234	73
23	91	41
226	249	244
150	55	26
125	80	13
15	214	58
222	245	116
12	162	242
233	76	168
33	224	174
109	117	112
7	119	130
145	34	253
61	133	96
167	247	0
250	173	228
87	16	123
89	79	130
77	218	204
197	79	218
104	95	133
136	214	198
42	225	32
211	19	112
235	146	141
175	123	180
90	72	123
74	119	123
143	142	8
77	87	250
22	217	143
158	170	72
98	5	159
144	241	144
133	6	252
57	56	53
216	44	10
61	249	117
235	38	23
101	175	32
35	205	37
212	134	118
33	23	143
145	28	94
124	231	239
91	82	175
39	237	161
206	70	126
67	88	253
112	116	145
69	5	235
215	58	124
43	235	24
169	215	5
184	149	214
37	210	235
210	191	161
23	238	154
174	4	215
101	62	108
161	15	69
93	180	49
219	123	155
118	206	43
164	219	106
76	31	17
133	193	115
16	142	85
148	40	184
195	216	120
87	19	3
176	50	74
40	118	215
173	0	166
242	158	136
202	77	231
15	236	106
44	66	198
143	154	145
253	177	182
227	199	245
109	163	184
103	2	69
19	248	156
150	27	64
130	175	90
42	239	223
181	94	175
165	117	89
57	184	30
254	26	34
30	243	2
176	188	46
101	63	196
3	60	3
174	103	180
152	183	66
20	101	160
103	58	231
57	74	66
160	214	161
245	164	83
190	126	58
194	10	207
163	102	233
228	219	228
40	150	7
206	89	123
105	220	170
152	244	41
76	36	212
207	243	220
241	0	0
162	45	160
77	42	194
242	76	139
120	158	185
109	59	165
253	74	74
143	156	39
102	250	225
127	56	90
174	239	222
121	139	109
144	157	231
64	79	210
46	69	248
2	101	8
102	235	16
116	218	23
111	198	197
230	136	70
191	1	39
37	166	3
132	134	8
77	123	84
73	92	235
249	155	175
108	162	96
217	142	193
122	134	197
13	16	213
81	22	83
86	209	197
58	76	197
235	137	178
169	238	31
159	124	99
68	50	40
7	154	65
159	30	119
103	165	188
128	193	179
212	5	5
4	54	218
33	144	217
95	157	167
246	23	109
227	73	74
167	105	241
89	232	214
33	167	183
167	115	142
96	174	138
120	30	243
244	234	103
112	247	101
74	14	1
237	154	237
249	135	181
28	182	37
33	193	221
73	43	104
162	58	11
27	122	144
167	251	225
7	82	102
195	130	65
233	226	195
141	42	7
165	184	41
34	129	156
175	233	31
165	59	186
138	227	75
132	94	109
25	191	89
216	82	62
107	117	17
138	60	254
34	66	168
49	146	154
227	136	188
169	205	0
25	168	88
62	223	185
79	16	173
243	45	114
156	211	155
163	173	12
230	7	210
244	192	113
219	138	230
224	22	220
117	4	213
128	82	71
224	59	151
83	131	145
200	7	31
137	147	243
22	249	223
94	105	95
83	146	164
251	190	9
139	104	150
174	139	117
63	232	27
85	223	175
11	150	125
43	75	103
86	211	214
244	187	236
54	111	72
158	142	128
240	165	79
98	41	169
81	11	134
244	182	217
53	28	223
111	2	151
154	36	41
29	12	128
164	137	236
193	155	1
94	81	71
174	7	94
249	17	40
136	243	141
13	187	52
36	133	187
3	221	48
18	138	109
235	20	201
6	25	214
38	55	89
182	9	203
17	245	77
111	50	174
188	197	200
233	117	50
107	84	250
94	199	71
119	201	155
116	249	118
215	147	171
189	232	167
105	232	14
150	181	251
27	165	197
144	60	108
61	35	48
135	71	133
218	8	226
125	62	63
143	179	210
246	43	67
126	173	68
13	172	137
53	29	208
54	41	226
245	187	102
16	30	163
124	60	11
121	114	56
71	193	149
41	122	29
104	17	174
10	13	115
173	69	152
37	116	57
249	31	162
96	144	98
238	180	252
163	206	130
130	111	14
13	41	215
122	112	186
193	153	23
9	223	50
241	21	81
132	77	74
182	31	202
143	31	205
138	203	13
84	254	91
249	154	73
33	158	119
46	26	45
134	234	192
59	69	54
40	12	87
198	111	22
213	113	20
123	151	252
165	42	177
40	178	241
185	70	244
192	8	29
109	149	197
60	183	100
159	72	175
103	196	229
138	202	86
42	155	165
92	108	82
141	72	63
104	211	77
80	221	175
234	135	22
27	214	135
97	75	180
49	77	225
29	73	73
234	46	196
158	216	30
132	60	91
113	120	132
222	222	69
65	14	131
123	189	104
196	108	84
72	254	91
251	96	87
159	236	185
2	232	252
171	216	69
69	68	102
42	113	175
110	226	80
250	143	64
100	160	198
86	193	175
128	95	246
114	129	159
147	146	234
47	169	156
187	63	218
186	104	49
125	36	133
97	240	152
38	22	171
147	37	94
42	175	150
15	206	204
116	53	180
15	10	124
153	228	175
25	78	105
47	162	147
122	136	64
226	208	233
47	103	40
90	107	82
97	250	187
200	11	196
245	239	108
99	159	241
133	22	86
102	237	139
180	60	172
71	90	35
94	135	235
104	13	112
155	121	34
15	200	126
175	240	218
10	53	248
40	112	150
202	85	53
205	83	231
217	20	206
62	146	20
109	84	136
168	164	223
203	43	105
114	186	97
216	42	58
38	36	134
33	217	103
150	47	171
139	117	36
69	121	185
220	101	195
212	251	71
74	230	28
106	153	215
146	109	103
176	166	88
43	100	66
131	191	61
130	195	209
249	230	50
66	181	152
40	167	59
218	141	233
59	210	148
50	76	199
128	136	51
49	165	30
64	120	79
167	210	163
157	4	93
1	135	82
64	176	165
162	238	238
33	162	167
44	132	23
217	99	173
90	34	121
82	240	72
57	205	241
77	45	6
42	3	157
76	214	230
11	214	101
108	195	159
201	218	164
199	254	23
147	169	156
141	32	242
206	118	118
241	178	79
236	73	158
51	179	192
16	72	102
243	191	2
240	199	210
76	177	130
68	39	199
73	99	85
81	146	186
236	144	228
192	170	63
163	123	194
195	128	161
229	138	54
219	203	167
236	103	91
184	122	231
14	17	65
8	160	132
28	99	143
126	14	115
38	160	252
61	4	213
218	38	54
162	228	180
234	129	163
207	182	67
119	221	55
187	42	88
140	132	2
63	222	62
105	170	129
129	224	177
239	178	123
252	251	233
149	209	6
140	175	143
253	113	213
152	64	46
182	11	37
181	35	227
19	129	19
8	180	97
178	30	142
100	66	96
215	142	184
63	1	151
58	74	163
179	93	203
10	7	59
112	146	153
240	162	122
153	24	119
118	30	39
171	165	245
101	176	24
212	95	198
247	195	56
226	19	188
92	124	249
119	105	96
145	145	221
92	17	167
132	234	252
139	248	12
163	104	207
12	208	129
66	105	126
75	30	219
16	183	251
69	144	229
77	112	33
234	249	159
93	5	176
96	6	75
229	102	201
249	194	27
46	120	7
24	23	147
208	252	95
190	215	226
43	195	146
97	124	30
228	1	139
245	215	30
20	220	221
125	150	154
176	34	3
167	204	176
236	122	207
45	164	141
212	251	21
177	253	209
73	86	235
176	200	146
220	55	245
245	127	29
116	177	97
86	164	41
237	47	212
221	170	155
136	121	58
42	208	216
47	47	11
54	121	90
222	245	99
77	133	24
208	192	159
18	77	107
244	169	9
47	132	114
170	28	27
166	6	68
162	137	160
231	217	221
179	54	14
173	25	142
178	101	49
124	87	63
62	101	187
15	74	162
13	199	196
200	120	120
137	228	92
23	228	219
81	47	107
106	40	97
69	251	189
179	147	38
69	228	49
171	57	88
239	197	155
154	200	229
168	77	56
57	105	246
39	13	201
84	64	157
239	197	156
227	191	228
246	191	40
153	111	87
244	201	18
98	107	97
207	1	198
112	198	3
27	29	233
144	194	130
6	213	174
198	74	168
111	123	26
33	196	214
244	200	215
77	171	64
12	25	237
81	98	79
127	232	48
154	8	195
158	2	110
141	19	242
66	192	29
109	118	223
8	57	10
115	121	27
224	224	210
80	29	91
34	239	216
249	161	118
240	183	145
114	240	13
75	47	210
247	254	61
117	121	122
252	37	242
182	154	132
124	155	121
111	207	168
164	75	123
175	207	42
229	213	80
239	8	95
158	111	237
173	75	231
185	230	186
10	91	132
141	224	55
194	116	127
176	182	2
109	237	45
58	13	33
31	184	31
112	206	206
194	218	232
110	189	106
73	102	41
202	1	111
191	153	98
90	28	173
142	22	71
90	6	88
198	198	76
111	48	151
106	43	251
144	159	198
252	52	243
138	61	57
201	29	177
77	199	144
56	200	151
216	234	214
18	187	153
46	92	37
179	125	110
163	97	184
42	211	247
208	1	199
45	140	140
188	146	22
53	17	32
52	65	231
73	86	25
1	88	94
163	253	66
115	222	158
27	88	214
203	198	107
252	140	39
229	221	222
83	8	216
246	221	120
37	117	77
171	34	46
39	249	56
79	230	241
38	35	70
146	166	44
252	80	203
28	7	54
72	229	1
2	11	80
243	210	109
128	50	212
252	77	124
114	174	176
194	172	231
72	66	166
83	148	161
211	220	193
237	13	160
169	10	104
199	41	67
213	117	76
25	134	16
77	94	123
3	56	244
245	37	223
64	50	146
213	101	123
142	85	36
173	155	94
201	29	104
213	63	75
173	16	222
241	96	27
223	186	213
0	195	79
146	102	18
179	151	77
26	104	223
242	59	91
159	187	74
185	163	134
94	85	189
242	58	209
223	4	231
181	216	241
2	70	52
49	59	75
217	118	108
253	86	253
106	237	214
91	79	7
195	14	195
209	235	57
9	173	242
78	38	10
130	197	180
142	59	213
61	186	20
191	214	206
45	87	45
161	132	102
156	184	38
241	53	247
185	194	241
106	69	25
89	216	7
76	0	89
30	220	43
168	137	163
220	193	190
226	37	42
149	116	124
98	240	186
67	61	204
184	50	15
203	120	204
122	132	239
72	237	244
175	115	32
139	249	127
126	47	61
54	0	119
179	137	183
21	122	191
114	16	134
188	205	20
210	24	110
121	122	155
134	21	192
242	81	55
141	245	23
89	188	234
246	41	78
176	253	132
160	103	41
23	13	139
80	209	125
28	142	121
32	92	100
236	251	68
149	125	243
163	237	249
175	12	10
140	14	127
203	176	2
211	82	192
28	58	61
164	157	69
127	28	186
33	48	31
116	77	175
102	161	83
224	24	214
134	115	253
67	164	254
65	42	171
33	28	32
219	4	39
64	7	95
54	88	228
139	217	80
13	75	142
62	167	179
180	35	135
244	38	233
186	242	22
230	14	42
137	32	21
230	57	185
161	187	72
251	101	236
122	247	176
190	243	56
215	182	177
181	222	113
9	13	81
3	124	19
69	199	31
236	108	63
139	69	24
191	49	163
209	189	94
127	219	14
238	160	165
177	1	25
150	185	96
109	47	58
173	169	180
182	77	151
234	15	106
223	120	165
39	139	172
172	7	87
60	42	125
56	147	15
12	194	220
156	42	104
221	81	135
13	8	253
189	40	234
192	201	98
85	105	228
184	246	73
113	57	89
116	193	202
91	65	98
202	27	62
122	23	110
230	139	152
163	8	124
146	54	55
142	230	136
181	32	184
148	224	175
85	158	126
198	192	169
108	162	239
88	161	149
189	129	248
22	106	83
12	86	234
86	22	28
94	45	30
60	168	244
144	200	188
178	9	134
245	15	82
167	207	215
127	59	102
143	159	220
116	54	168
126	218	51
71	30	113
230	133	60
124	249	165
207	19	252
74	38	208
60	122	241
100	249	87
62	206	109
1	168	197
243	201	114
86	227	201
148	157	90
214	248	130
32	51	65
118	126	106
129	146	118
154	82	197
88	186	89
133	24	146
79	26	41
197	25	148
201	180	31
145	238	243
144	38	227
234	156	180
218	73	232
240	82	65
217	32	40
230	60	86
182	138	242
166	20	195
45	63	230
133	135	202
205	231	29
251	105	57
66	175	168
124	36	234
164	188	254
248	215	143
230	236	228
159	119	41
135	88	215
236	118	167
140	113	34
83	164	254
103	154	139
15	2	143
186	217	193
70	12	165
236	242	52
183	58	252
68	49	25
104	155	210
189	61	240
121	150	39
79	27	71
57	42	47
83	137	113
205	235	106
202	13	39
44	180	17
17	126	57
175	144	76
116	189	46
40	190	252
22	140	217
240	147	192
190	75	107
169	18	27
19	181	110
163	220	192
189	161	139
42	238	196
150	44	55
67	178	85
219	215	201
26	72	219
154	125	181
234	199	109
106	54	197
150	191	165
153	118	190
7	220	230
48	203	162
166	61	56
77	68	208
135	88	71
214	52	88
178	102	144
40	203	147
197	109	141
134	153	1
96	209	183
211	121	178
169	45	175
64	105	232
206	207	74
104	24	52
217	153	51
102	166	88
188	114	244
192	146	57
10	233	50
145	43	152
185	23	89
30	178	128
139	119	53
10	118	90
20	236	243
106	59	46
171	70	245
125	17	126
192	224	131
190	208	43
60	192	15
33	184	121
239	42	116
67	103	50
30	75	116
34	248	182
137	234	160
74	238	186
85	98	61
76	210	33
38	177	206
137	40	50
151	81	35
242	140	134
140	73	231
85	148	125
244	51	187
162	182	188
30	12	7
95	99	118
127	191	46
178	181	106
243	7	3
244	98	3
137	73	202
175	45	10
166	101	12
135	225	136
58	189	128
168	199	19
41	51	141
128	75	6
216	211	219
177	210	95
64	21	94
110	85	104
88	53	160
106	64	178
91	155	193
78	86	229
41	127	207
26	117	215
212	229	152
59	60	213
119	228	42
217	114	21
178	168	131
221	114	1
122	176	239
129	155	149
36	59	134
3	196	176
103	107	235
62	115	97
30	34	8
39	12	158
26	39	68
163	81	129
113	115	202
103	42	160
122	119	245
128	23	139
209	217	193
239	139	64
236	215	48
11	141	64
52	43	68
54	20	148
12	147	15
17	238	200
234	125	98
96	223	119
68	20	128
122	211	74
212	57	176
202	1	202
145	48	108
230	119	145
216	8	8
64	197	166
26	60	74
83	213	83
192	137	60
85	201	108
217	236	170
161	249	7
118	150	236
146	102	64
3	156	68
106	54	104
79	46	248
67	171	241
67	61	64
206	203	193
248	161	54
119	118	114
53	63	136
29	206	137
81	73	117
101	136	210
13	226	16
195	242	103
26	214	178
129	17	79
112	187	217
150	245	149
68	183	233
152	57	67
20	236	196
160	80	126
36	12	157
250	203	216
181	89	220
137	180	200
116	134	174
10	31	248
135	34	14
100	220	108
207	27	201
186	221	143
254	20	231
225	242	46
150	165	248
91	88	56
138	18	251
39	167	147
11	148	186
127	78	100
119	82	79
34	1	197
157	115	12
67	67	170
178	46	7
224	126	236
30	141	151
0	131	30
234	82	92
125	254	61
209	241	104
102	49	188
221	166	143
91	150	177
205	20	242
30	163	171
93	170	79
212	16	107
124	213	145
141	117	126
222	241	198
38	142	208
98	237	219
230	168	235
5	102	13
47	97	18
152	204	134
120	46	76
223	46	103
186	143	81
193	192	187
95	19	207
28	141	115
88	101	117
103	136	252
222	128	183
151	209	166
31	133	236
251	198	221
52	155	251
74	35	103
182	208	207
222	130	251
115	26	117
153	81	56
174	151	102
235	164	188
207	83	68
138	240	17
129	56	205
63	143	108
249	41	76
106	179	106
236	115	123
232	15	93
124	19	157
216	174	220
238	99	114
95	155	174
173	53	70
30	57	148
118	251	118
146	75	102
130	31	106
14	70	67
2	167	39
93	56	95
165	118	157
162	138	111
114	119	175
58	190	175
117	113	63
176	92	96
14	238	216
222	215	190
230	158	48
15	36	15
43	94	143
123	22	121
26	6	120
157	79	211
22	43	83
4	202	136
67	43	98
124	219	149
164	69	229
245	193	148
148	15	75
212	89	147
158	103	78
174	115	16
89	178	209
92	191	212
76	155	148
79	189	13
208	12	40
210	139	132
160	180	212
215	59	249
52	217	49
72	190	115
49	62	243
220	235	67
86	7	143
52	190	24
159	164	3
247	52	241
103	190	46
179	179	84
81	253	107
161	131	121
240	137	186
150	200	68
48	9	49
217	123	31
175	37	69
12	224	77
231	169	22
142	71	40
216	8	180
243	122	132
80	45	21
71	202	82
103	165	212
39	242	105
211	72	135
24	142	202
91	206	194
227	71	199
116	203	122
106	198	18
101	164	231
14	3	82
123	117	242
156	91	215
31	177	63
137	147	121
43	102	132
225	248	18
7	227	113
133	73	137
194	29	81
60	245	28
125	17	62
22	5	0
162	195	160
204	134	193
133	229	8
220	108	156
5	18	71
252	221	184
158	236	162
35	89	101
145	198	175
95	13	226
212	121	75
237	157	119
28	44	232
118	246	104
72	24	125
83	159	3
61	209	241
181	65	113
166	33	132
76	234	121
222	231	160
94	77	223
133	206	220
242	217	103
156	116	200
5	38	62
93	57	52
22	126	0
189	196	199
161	215	89
168	52	89
144	83	204
213	26	97
86	19	7
254	5	153
225	189	117
68	212	196
235	0	170
61	130	32
196	72	213
159	222	199
104	196	242
109	0	96
189	95	50
189	49	190
208	249	125
245	245	47
158	155	108
50	231	10
116	58	181
136	47	7
56	13	167
63	78	43
233	21	123
169	176	11
107	183	237
217	196	91
217	40	199
235	70	172
228	26	169
206	107	209
173	153	130
226	45	49
212	233	19
97	195	106
6	39	118
119	203	85
221	86	207
107	137	19
191	223	66
167	244	238
132	179	38
206	59	84
14	253	176
210	169	209
45	40	78
54	169	112
9	180	213
105	175	129
206	0	138
65	60	227
204	162	219
145	206	216
32	83	168
248	70	191
226	52	40
74	207	153
16	51	164
211	31	17
141	213	24
193	195	7
240	34	41
200	61	134
6	167	71
48	91	153
189	102	145
233	232	235
123	120	180
227	95	206
78	228	11
135	164	74
41	39	245
74	164	61
92	113	93
63	129	97
113	236	195
183	252	138
150	238	175
123	65	244
108	237	21
246	233	125
209	119	148
143	31	137
223	58	11
80	225	57
243	123	84
72	146	142
254	185	181
68	56	212
203	26	85
210	132	111
217	186	198
89	179	162
141	60	33
249	171	219
164	150	247
113	0	63
53	147	89
69	216	129
142	130	239
128	38	221
134	111	139
238	83	188
2	241	253
34	55	157
230	86	133
196	55	27
175	212	11
103	79	128
137	172	92
208	35	72
211	223	154
46	4	76
27	236	3
55	87	201
151	78	162
170	60	239
7	232	210
238	147	4
128	222	124
75	61	31
72	59	233
2	212	90
42	154	245
190	184	149
114	70	195
160	55	189
158	138	11
236	63	11
106	106	3
206	245	178
191	222	137
192	110	241
27	183	155
136	152	215
97	14	44
20	231	56
226	9	47
23	11	21
155	46	148
133	184	212
126	152	165
222	103	26
16	73	162
253	184	64
119	51	107
65	179	82
186	170	129
113	226	53
23	171	25
28	3	84
235	231	204
223	102	197
19	213	140
66	172	249
251	58	238
236	177	98
19	44	163
163	124	93
42	238	223
23	96	199
83	79	39
12	240	167
237	217	2
135	90	152
129	235	136
81	165	67
245	124	253
139	22	69
9	13	59
63	86	215
193	8	220
15	80	46
200	158	161
6	192	193
145	185	176
37	250	22
49	228	151
228	226	4
56	208	148
49	155	225
137	200	169
139	241	55
253	61	164
140	158	23
13	74	22
49	143	232
121	96	0
114	140	251
50	8	191
131	127	194
232	91	193
159	78	9
99	152	22
136	58	37
61	70	39
146	2	81
242	141	10
35	121	72
157	38	240
81	22	191
15	26	224
70	222	167
165	181	72
157	161	89
205	25	207
246	103	110
75	31	44
213	27	130
101	133	220
8	129	149
183	107	165
70	174	220
244	199	145
244	4	235
233	204	166
94	166	185
21	13	176
125	74	152
95	33	147
83	95	0
180	117	216
150	54	161
110	198	45
185	85	81
136	80	207
242	177	198
78	150	125
46	224	152
147	152	214
184	186	107
57	227	21
165	63	92
247	174	249
33	219	145
66	170	222
228	101	37
119	204	20
135	66	153
227	147	70
165	34	237
164	225	178
249	115	103
110	8	96
43	241	204
228	117	174
169	233	120
200	166	70
159	194	63
245	215	195
110	144	0
24	93	143
40	194	54
180	47	252
119	84	102
8	244	84
164	34	118
107	49	59
122	160	119
170	47	236
41	121	54
212	240	142
244	211	86
202	180	226
154	63	190
157	221	131
225	61	173
201	168	75
124	120	129
228	33	219
199	86	184
18	109	31
176	115	131
201	181	140
114	114	155
37	9	163
13	16	252
215	246	40
